id,review,sentiment
372,"সেপনিল মাস্ক নকল, আসল না।",0
373,"সেপনিল মাস্ক চমৎকার, বায়ুচলাচল ভালো।",2
374,"সেপনিল মাস্ক দাম হিসাবে ঠিক।",1
375,"সেপনিল মাস্ক ফালতু, কাজ করে না।",0
376,"সেপনিল মাস্ক দারুণ, কোয়ালিটি ফুল।",2
377,"সেপনিল মাস্ক মোটামুটি, কিন্তু দাম বেশি।",1
378,"সেপনিল মাস্ক নকল, বারকোড স্ক্যান করে না।",0
379,"সেপনিল মাস্ক অসাধারণ, ডাক্তারি মানে।",2
380,"সেপনিল মাস্ক দাম একটু কমাতে পারেন।",1
381,"সেপনিল মাস্ক একদম বাজে, ফিতা ছিঁড়া।",0
382,"সেপনিল মাস্ক খুব ভালো, পরিবারের সবাই ব্যবহার করে।",2
383,"সেপনিল মাস্ক মাঝারি, চলে।",1
384,"সেপনিল মাস্ক নষ্ট, খোলা প্যাকেট।",0
385,"সেপনিল মাস্ক চমৎকার, নাকের ক্লিপ ভালো।",2
386,"সেপনিল মাস্ক দাম একটু বেশি মনে হয়েছে।",1
387,"সেপনিল মাস্ক একেবারেই অকেজো।",0
388,"সেপনিল মাস্ক দারুণ, প্রতিদিন পরে।",2
389,"সেপনিল মাস্ক মোটামুটি, তবে পাতলা।",1
390,"সেপনিল মাস্ক নকল, কেউ নিবেন না।",0
391,"সেপনিল মাস্ক অসাধারণ, আরামদায়ক।",2
392,"সেপনিল মাস্ক দাম অনুযায়ী ঠিক।",1
393,"সেপনিল মাস্ক ফালতু, ফিতা আলগা।",0
394,"সেপনিল মাস্ক খুব ভালো, সেরা মাস্ক।",2
395,"সেপনিল মাস্ক মাঝারি, নিতে পারেন।",1
396,"সেপনিল মাস্ক নকল, গন্ধ আসে।",0
397,"সেপনিল মাস্ক চমৎকার, তিন স্তর।",2
398,"সেপনিল মাস্ক দাম একটু কমালে ভালো হতো।",1
399,"সেপনিল মাস্ক একদম বাজে, কাজ করে না।",0
400,"সেপনিল মাস্ক দারুণ, সবার জন্য।",2
401,"লাক্স সাবান অনেক ভালো, গন্ধ খুব সুন্দর।",2
402,"লাক্স সাবান দাম বেশি, তবে মান ভালো।",1
403,"লাক্স সাবান একদম ফালতু, গলে যায়।",0
404,"লাক্স সাবান ব্যবহার করে ত্বক মসৃণ হয়েছে।",2
405,"লাক্স সাবান মোটামুটি, কিন্তু ফেনা কম।",1
406,"লাক্স সাবান নকল, আসল না।",0
407,"লাক্স সাবান অসাধারণ, ফ্রেশ লাগে।",2
408,"লাক্স সাবান দাম একটু বেশি কিন্তু গন্ধ ভালো।",1
409,"লাক্স সাবান একেবারেই খারাপ, ত্বক শুষ্ক করে।",0
410,"লাক্স সাবান চমৎকার, সবারই পছন্দ।",2
411,"লাক্স সাবান মাঝারি, আর কিছু না।",1
412,"লাক্স সাবান নষ্ট, প্যাকেট খোলা।",0
413,"লাক্স সাবান খুব ভালো, প্রিয় ব্র্যান্ড।",2
414,"লাক্স সাবান দাম অনুযায়ী ঠিক আছে।",1
415,"লাক্স সাবান একদম বাজে, গন্ধ ভালো না।",0
416,"লাক্স সাবান দারুণ, ত্বক নরম করে।",2
417,"লাক্স সাবান মোটামুটি, চলে।",1
418,"লাক্স সাবান নকল, বারকোড নেই।",0
419,"লাক্স সাবান অসাধারণ, রোজ ব্যবহার করি।",2
420,"লাক্স সাবান দাম একটু কমাতে পারেন।",1
421,"লাক্স সাবান ফালতু, ফেনা নেই।",0
422,"লাক্স সাবান খুব ভালো, সবার জন্য।",2
423,"লাক্স সাবান মাঝারি, তবে ব্র্যান্ড ভালো।",1
424,"লাক্স সাবান নকল, আসল না।",0
425,"লাক্স সাবান চমৎকার, সুগন্ধি ভালো।",2
426,"লাক্স সাবান দাম একটু বেশি মনে হলো।",1
427,"লাক্স সাবান একেবারেই অকেজো।",0
428,"লাক্স সাবান দারুণ, সেরা সাবান।",2
429,"লাক্স সাবান মোটামুটি, তবে গন্ধ কম।",1
430,"লাক্স সাবান নষ্ট, ছেঁড়া প্যাকেট।",0
431,"লাক্স সাবান অসাধারণ, ত্বক উজ্জ্বল করে।",2
432,"লাক্স সাবান দাম হিসাবে ঠিক।",1
433,"লাক্স সাবান একদম বাজে, কাজ করে না।",0
434,"লাক্স সাবান খুব ভালো, ফ্রেগ্রেন্স জোস।",2
435,"লাক্স সাবান মাঝারি, নিতে পারেন।",1
436,"লাক্স সাবান নকল, প্রতারণা।",0
