id,review,sentiment,bio_tagged_review
154,ডেটল সাবান টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।,0,ডেটল-B সাবান-I টি কিনে ঠকেছি। খুব খারাপ অভিজ্ঞতা।
155,ডেটল সাবান টি অনেক ভালো! আমি খুবই খুশি।,2,ডেটল-B সাবান-I টি অনেক ভালো! আমি খুবই খুশি।
156,ডেটল সাবান টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,ডেটল-B সাবান-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
157,ডেটল সাবান টি সম্পর্কে নতুন করে বলার কিছু নেই।,1,ডেটল-B সাবান-I টি সম্পর্কে নতুন করে বলার কিছু নেই।
158,ডেটল সাবান টি অনেক ভালো! আমি খুবই খুশি।,2,ডেটল-B সাবান-I টি অনেক ভালো! আমি খুবই খুশি।
159,ডেটল সাবান টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,ডেটল-B সাবান-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
160,ডেটল সাবান টি হাতে পেয়েছি। মোটামুটি ভালো।,1,ডেটল-B সাবান-I টি হাতে পেয়েছি। মোটামুটি ভালো।
161,ডেটল সাবান এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,ডেটল-B সাবান-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
162,ডেটল সাবান টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,ডেটল-B সাবান-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
163,ডেটল সাবান টি অনেক ভালো! আমি খুবই খুশি।,2,ডেটল-B সাবান-I টি অনেক ভালো! আমি খুবই খুশি।
164,ডেটল সাবান টি হাতে পেয়েছি। মোটামুটি ভালো।,1,ডেটল-B সাবান-I টি হাতে পেয়েছি। মোটামুটি ভালো।
165,ডেটল সাবান টি হাতে পেয়েছি। মোটামুটি ভালো।,1,ডেটল-B সাবান-I টি হাতে পেয়েছি। মোটামুটি ভালো।
166,ডেটল সাবান টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।,1,ডেটল-B সাবান-I টি যেমন আশা করেছিলাম তেমনই। ঠিকঠাক আছে।
167,"ডেটল সাবান ব্যবহার করছি, এখনো কোনো মতামত নেই।",1,"ডেটল-B সাবান-I ব্যবহার করছি, এখনো কোনো মতামত নেই।"
168,ডেটল সাবানটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,ডেটল সাবানটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
169,ডেটল সাবান অনেক চমৎকার একটা প্রোডাক্ট।,2,ডেটল-B সাবান-I অনেক চমৎকার একটা প্রোডাক্ট।
170,ডেটল সাবান টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,ডেটল-B সাবান-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
171,ডেটল সাবান এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,ডেটল-B সাবান-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
172,ডেটল সাবান এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,ডেটল-B সাবান-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
173,ডেটল সাবান অনেক চমৎকার একটা প্রোডাক্ট।,2,ডেটল-B সাবান-I অনেক চমৎকার একটা প্রোডাক্ট।
174,ডেটল সাবান টি খুব কাজের। দাম অনুযায়ী দারুণ।,2,ডেটল-B সাবান-I টি খুব কাজের। দাম অনুযায়ী দারুণ।
175,ডেটল সাবান টি খুবই বাজে। একদম ভালো না।,0,ডেটল-B সাবান-I টি খুবই বাজে। একদম ভালো না।
176,ডেটল সাবানটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।,0,ডেটল সাবানটির প্যাকেজিং নষ্ট ছিল। আশা করিনি এমনটা হবে।
177,ডেটল সাবান এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।,2,ডেটল-B সাবান-I এর কোয়ালিটি অসাধারণ। সবাই নিতে পারেন।
178,ডেটল সাবান টি ডেলিভারি পেয়েছি। ধন্যবাদ।,1,ডেটল-B সাবান-I টি ডেলিভারি পেয়েছি। ধন্যবাদ।
