id,review,sentiment,bio_tagged_review
229,"টাকা নষ্ট, ফেসমাস্ক ভালো কাজ করে না।",0,"টাকা নষ্ট, ফেসমাস্ক-B ভালো কাজ করে না।"
230,ফেসমাস্ক ভালো না।,0,ফেসমাস্ক-B ভালো না।
231,ফেসমাস্ক ব্যবহার করে জানাবো।,1,ফেসমাস্ক-B ব্যবহার করে জানাবো।
232,সবাই নিতে পারেন ফেসমাস্ক।,2,সবাই নিতে পারেন ফেসমাস্ক-B।
233,ফেসমাস্ক এর অবস্থা মোটামুটি।,1,ফেসমাস্ক-B এর অবস্থা মোটামুটি।
234,"ধন্যবাদ, ফেসমাস্ক খুব কাজে দিয়েছে।",2,"ধন্যবাদ, ফেসমাস্ক-B খুব কাজে দিয়েছে।"
235,অরিজিনাল ফেসমাস্ক পেয়ে খুশি।,2,অরিজিনাল ফেসমাস্ক-B পেয়ে খুশি।
236,হতাশ ফেসমাস্ক দেখে।,0,হতাশ ফেসমাস্ক-B দেখে।
237,"টাকা নষ্ট, ফেসমাস্ক ভালো কাজ করে না।",0,"টাকা নষ্ট, ফেসমাস্ক-B ভালো কাজ করে না।"
238,"ধন্যবাদ, ফেসমাস্ক খুব কাজে দিয়েছে।",2,"ধন্যবাদ, ফেসমাস্ক-B খুব কাজে দিয়েছে।"
239,ফেসমাস্ক ব্যবহার করে জানাবো।,1,ফেসমাস্ক-B ব্যবহার করে জানাবো।
240,"দেখলাম ফেসমাস্ক, ঠিক আছে।",1,"দেখলাম ফেসমাস্ক-B, ঠিক আছে।"
241,"টাকা নষ্ট, ফেসমাস্ক ভালো কাজ করে না।",0,"টাকা নষ্ট, ফেসমাস্ক-B ভালো কাজ করে না।"
242,ফেসমাস্ক এর মান খুব ভালো।,2,ফেসমাস্ক-B এর মান খুব ভালো।
243,ফেসমাস্ক নকল মনে হচ্ছে।,0,ফেসমাস্ক-B নকল মনে হচ্ছে।
244,ফেসমাস্ক এর মেয়াদ নেই।,0,ফেসমাস্ক-B এর মেয়াদ নেই।
245,"ফেসমাস্ক এর প্যাকেট খোলা ছিল, হতাশ।",0,"ফেসমাস্ক-B এর প্যাকেট খোলা ছিল, হতাশ।"
246,"ডেলিভারি ঠিক ছিল, ফেসমাস্ক ঠিক আছে।",1,"ডেলিভারি ঠিক ছিল, ফেসমাস্ক-B ঠিক আছে।"
247,ফেসমাস্ক নকল মনে হচ্ছে।,0,ফেসমাস্ক-B নকল মনে হচ্ছে।
248,অরিজিনাল ফেসমাস্ক পেয়ে খুশি।,2,অরিজিনাল ফেসমাস্ক-B পেয়ে খুশি।
249,ফেসমাস্ক এর মান খুব ভালো।,2,ফেসমাস্ক-B এর মান খুব ভালো।
250,ফেসমাস্ক খুব ভালো কাজ করে।,2,ফেসমাস্ক-B খুব ভালো কাজ করে।
251,"ফেসমাস্ক এর প্যাকেট খোলা ছিল, হতাশ।",0,"ফেসমাস্ক-B এর প্যাকেট খোলা ছিল, হতাশ।"
252,"ধন্যবাদ, ফেসমাস্ক খুব কাজে দিয়েছে।",2,"ধন্যবাদ, ফেসমাস্ক-B খুব কাজে দিয়েছে।"
253,ফেসমাস্ক ব্যবহার করে জানাবো।,1,ফেসমাস্ক-B ব্যবহার করে জানাবো।
254,ফেসমাস্ক এর প্যাকিং ভালো।,1,ফেসমাস্ক-B এর প্যাকিং ভালো।
255,হাতে পেলাম ফেসমাস্ক।,1,হাতে পেলাম ফেসমাস্ক-B।
256,খারাপ সার্ভিস ফেসমাস্ক এর জন্য।,0,খারাপ সার্ভিস ফেসমাস্ক-B এর জন্য।
257,ফেসমাস্ক একদম ফালতু।,0,ফেসমাস্ক-B একদম ফালতু।
258,মাঝারি মানের ফেসমাস্ক।,1,মাঝারি মানের ফেসমাস্ক-B।
259,"ধন্যবাদ, ফেসমাস্ক খুব কাজে দিয়েছে।",2,"ধন্যবাদ, ফেসমাস্ক-B খুব কাজে দিয়েছে।"
260,দারাজকে ধন্যবাদ ফেসমাস্ক এর জন্য।,2,দারাজকে ধন্যবাদ ফেসমাস্ক-B এর জন্য।
261,খুব ভালো ফেসমাস্ক!,2,খুব ভালো ফেসমাস্ক-B!
262,সাধারণ ফেসমাস্ক।,1,সাধারণ ফেসমাস্ক-B।
263,ফেসমাস্ক এর অবস্থা মোটামুটি।,1,ফেসমাস্ক-B এর অবস্থা মোটামুটি।
264,মাঝারি মানের ফেসমাস্ক।,1,মাঝারি মানের ফেসমাস্ক-B।
265,"ডেলিভারি ঠিক ছিল, ফেসমাস্ক ঠিক আছে।",1,"ডেলিভারি ঠিক ছিল, ফেসমাস্ক-B ঠিক আছে।"
266,হাতে পেলাম ফেসমাস্ক।,1,হাতে পেলাম ফেসমাস্ক-B।
267,ফেসমাস্ক খুব ভালো কাজ করে।,2,ফেসমাস্ক-B খুব ভালো কাজ করে।
268,ফেসমাস্ক ভালো না।,0,ফেসমাস্ক-B ভালো না।
269,"দেখলাম ফেসমাস্ক, ঠিক আছে।",1,"দেখলাম ফেসমাস্ক-B, ঠিক আছে।"
270,"ফেসমাস্ক এর প্যাকেট খোলা ছিল, হতাশ।",0,"ফেসমাস্ক-B এর প্যাকেট খোলা ছিল, হতাশ।"
271,"টাকা নষ্ট, ফেসমাস্ক ভালো কাজ করে না।",0,"টাকা নষ্ট, ফেসমাস্ক-B ভালো কাজ করে না।"
272,"দেখলাম ফেসমাস্ক, ঠিক আছে।",1,"দেখলাম ফেসমাস্ক-B, ঠিক আছে।"
273,ফেসমাস্ক একদম ফালতু।,0,ফেসমাস্ক-B একদম ফালতু।
274,"ফেসমাস্ক হাতে পেয়েছি, ধন্যবাদ।",1,"ফেসমাস্ক-B হাতে পেয়েছি, ধন্যবাদ।"
275,খারাপ সার্ভিস ফেসমাস্ক এর জন্য।,0,খারাপ সার্ভিস ফেসমাস্ক-B এর জন্য।
276,ফেসমাস্ক খুব ভালো কাজ করে।,2,ফেসমাস্ক-B খুব ভালো কাজ করে।
277,ফেসমাস্ক নকল মনে হচ্ছে।,0,ফেসমাস্ক-B নকল মনে হচ্ছে।
278,ঠিকমতো ফেসমাস্ক পাইনি।,0,ঠিকমতো ফেসমাস্ক-B পাইনি।
279,ফেসমাস্ক ভালো না।,0,ফেসমাস্ক-B ভালো না।
280,অনেক ভালো ফেসমাস্ক।,2,অনেক ভালো ফেসমাস্ক-B।
281,"ডেলিভারি ঠিক ছিল, ফেসমাস্ক ঠিক আছে।",1,"ডেলিভারি ঠিক ছিল, ফেসমাস্ক-B ঠিক আছে।"
282,সবাই নিতে পারেন ফেসমাস্ক।,2,সবাই নিতে পারেন ফেসমাস্ক-B।
283,ফেসমাস্ক ব্যবহার করে জানাবো।,1,ফেসমাস্ক-B ব্যবহার করে জানাবো।
284,ফেসমাস্ক ব্যবহার করে জানাবো।,1,ফেসমাস্ক-B ব্যবহার করে জানাবো।
285,ফেসমাস্ক এর অবস্থা মোটামুটি।,1,ফেসমাস্ক-B এর অবস্থা মোটামুটি।
